State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Punjab,17,1,2019,4,0,4,1,SUNNY DEOL,M,BJP,558719,,1103887,1595284,GURDASPUR,GEN,,15,69.2,50.61,no,82459,7.47,2.22,GEPB301885,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Others,Business,Private Company,Liberal Profession or Professional,"Actor, Film Director",Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,2,SUNIL JAKHAR,M,INC,476260,GEN,1103887,1595284,GURDASPUR,GEN,,15,69.2,43.14,no,448516,40.63,2.22,AEPB7536,National Party,3482,TRUE,3,INC,3482,GURDASHPUR,FALSE,TRUE,1,FALSE,TRUE,TRUE,Post Graduate,Agriculture,,,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,3,PETER MASIH,M,AAAP,27744,,1103887,1595284,GURDASPUR,GEN,,15,69.2,2.51,yes,12470,1.13,2.22,GEPB8500,State-based Party,13,TRUE,2,SSPD,7703,GURDASPUR,TRUE,FALSE,0,TRUE,FALSE,FALSE,12th Pass,Business,Real Estate or Builder or Developer or Construction,,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,4,LAL CHAND KATARU CHAK,M,RMPOI,15274,,1103887,1595284,GURDASPUR,GEN,,15,69.2,1.38,yes,5714,0.52,2.22,GEPB301005,Local Party,7200,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Politics,Party Worker,,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,5,NOTA,,NOTA,9560,,1103887,1595284,GURDASPUR,GEN,,15,69.2,0.87,,6424,0.58,2.22,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,6,KASIM DEEN,M,IND,3136,,1103887,1595284,GURDASPUR,GEN,,15,69.2,0.28,yes,172,0.02,2.22,GEPB300915,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,7,PARAMPREET SINGH,M,IND,2964,,1103887,1595284,GURDASPUR,GEN,,15,69.2,0.27,yes,495,0.04,2.22,GEPB301292,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,8,ASHWANI KUMAR HAPPY,M,CPI(ML)(L),2469,,1103887,1595284,GURDASPUR,GEN,,15,69.2,0.22,yes,668,0.06,2.22,GEPB300245,Local Party,2472,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,9,SUKRIT SHARDA,M,IND,1801,,1103887,1595284,GURDASPUR,GEN,,15,69.2,0.16,yes,560,0.05,2.22,AEPB6839,Independents,10809,TRUE,2,SP,7425,GURDASPUR,TRUE,FALSE,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,10,PRITAM SINGH BHATTI,M,JanSP,1241,,1103887,1595284,GURDASPUR,GEN,,15,69.2,0.11,yes,176,0.02,2.22,GEPB301370,Local Party,4541,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,,Retired or Pension,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,11,KARAM SINGH,M,IND,1065,,1103887,1595284,GURDASPUR,GEN,,15,69.2,0.1,yes,177,0.02,2.22,GEPB300892,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,12,AMANDEEP SINGH GHOTRA,M,IND,888,,1103887,1595284,GURDASPUR,GEN,,15,69.2,0.08,yes,87,0.01,2.22,GEPB300158,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Retired or Pension,,,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,13,JASBIR SINGH,M,BSP(A),801,,1103887,1595284,GURDASPUR,GEN,,15,69.2,0.07,yes,1,0,2.22,GEPB300825,Local Party,9654,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,14,HARPREET SINGH,M,IND,800,,1103887,1595284,GURDASPUR,GEN,,15,69.2,0.07,yes,134,0.01,2.22,GEPB300731,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,15,YASH PAUL,M,BMUP,666,,1103887,1595284,GURDASPUR,GEN,,15,69.2,0.06,yes,167,0.02,2.22,GEPB302074,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Punjab,17,1,2019,4,0,4,16,MANGAL SINGH,M,DPI,499,,1103887,1595284,GURDASPUR,GEN,,15,69.2,0.05,yes,0,0,2.22,GEPB301073,Local Party,10225,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Small Business or Self-employed,Shop Keeper,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,1,GURJEET SINGH AUJLA,M,INC,445032,,859513,1507875,AMRITSAR,GEN,,30,57,51.78,no,99626,11.59,2.33,GEPB300657,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,2,HARDEEP SINGH PURI,M,BJP,345406,,859513,1507875,AMRITSAR,GEN,,30,57,40.19,no,325319,37.85,2.33,GEPB300701,National Party,1605,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,Real Estate or Builder or Developer or Construction,Former Government,"Ex Govt Employee, Ex Civil Service",Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,3,KULDIP SINGH DHALIWAL,M,AAAP,20087,,859513,1507875,AMRITSAR,GEN,,30,57,2.34,yes,3752,0.44,2.33,GEPB300985,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,4,DASWINDER KAUR,F,CPI,16335,,859513,1507875,AMRITSAR,GEN,,30,57,1.9,yes,7572,0.88,2.33,GEPB300495,State-based Party (Other State),2444,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Small Business or Self-employed,Shop Keeper,Social Work,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,5,NOTA,,NOTA,8763,,859513,1507875,AMRITSAR,GEN,,30,57,1.02,,5512,0.64,2.33,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,6,SHAM LAL GANDHIWADI,M,IND,3251,,859513,1507875,AMRITSAR,GEN,,30,57,0.38,yes,47,0.01,2.33,GEPB8535,Independents,10809,TRUE,3,IND,10809,AMRITSAR,TRUE,TRUE,0,FALSE,FALSE,TRUE,Illiterate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,7,SUNIL KUMAR MATTU,M,IND,3204,,859513,1507875,AMRITSAR,GEN,,30,57,0.37,yes,893,0.1,2.33,GEPB301877,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Business,Private Company,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,8,SHUBHAM KUMAR,M,IND,2311,,859513,1507875,AMRITSAR,GEN,,30,57,0.27,yes,702,0.08,2.33,GEPB301797,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,9,SURJIT SINGH,M,IND,1609,,859513,1507875,AMRITSAR,GEN,,30,57,0.19,yes,284,0.03,2.33,GEPB301930,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,10,LAKHWINDER SINGH SIDHU,M,RPI(A),1325,,859513,1507875,AMRITSAR,GEN,,30,57,0.15,yes,132,0.02,2.33,GEPB301002,State-based Party (Other State),12285,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,11,GAGANDEEP KUMAR,M,SHS,1193,,859513,1507875,AMRITSAR,GEN,,30,57,0.14,yes,174,0.02,2.33,GEPB8540,State-based Party (Other State),18691,TRUE,2,IND,10809,AMRITSAR,TRUE,FALSE,0,FALSE,FALSE,TRUE,Post Graduate,Small Business or Self-employed,Shop Keeper,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,12,SANDEEP SINGH,M,IND,1019,,859513,1507875,AMRITSAR,GEN,,30,57,0.12,yes,118,0.01,2.33,GEPB301679,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,13,MOHINDER SINGH,M,IND,901,,859513,1507875,AMRITSAR,GEN,,30,57,0.1,yes,102,0.01,2.33,GEPB21160,Independents,10809,TRUE,6,IND,10809,AMRITSAR,TRUE,TRUE,1,FALSE,FALSE,TRUE,Illiterate,Labourer or Daily Wage,Auto-rickshaw Driver,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,14,SATNAM SINGH,M,DPIN,799,,859513,1507875,AMRITSAR,GEN,,30,57,0.09,yes,25,0,2.33,GEPB301728,Local Party,18836,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,15,KAWALJIT SINGH SAHOTA,M,BSP(A),774,,859513,1507875,AMRITSAR,GEN,,30,57,0.09,yes,71,0.01,2.33,GEPB8548,Local Party,9654,TRUE,2,IND,10809,AMRITSAR,TRUE,FALSE,0,FALSE,FALSE,TRUE,10th Pass,Small Business or Self-employed,Shop Keeper,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,16,SUNIL KUMAR BHATTI,M,IND,703,,859513,1507875,AMRITSAR,GEN,,30,57,0.08,yes,25,0,2.33,GEPB301876,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,17,KEWAL KRISHAN,M,BMUP,678,,859513,1507875,AMRITSAR,GEN,,30,57,0.08,yes,78,0.01,2.33,GEPB300917,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,18,BAL KRISHAN,M,IND,600,,859513,1507875,AMRITSAR,GEN,,30,57,0.07,yes,13,0,2.33,GEPB8529,Independents,10809,TRUE,2,IND,10809,AMRITSAR,TRUE,TRUE,0,FALSE,FALSE,FALSE,10th Pass,Business,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,19,MOHINDER SINGH NAMDHARI,M,IND,587,,859513,1507875,AMRITSAR,GEN,,30,57,0.07,yes,26,0,2.33,GEPB301152,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Other,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,20,SARABJIT SINGH,M,IND,561,,859513,1507875,AMRITSAR,GEN,,30,57,0.07,yes,20,0,2.33,GEPB82964,Independents,10809,TRUE,2,IND,10809,AMRITSAR,TRUE,TRUE,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,21,HARJINDER SINGH,M,IND,541,,859513,1507875,AMRITSAR,GEN,,30,57,0.06,yes,27,0,2.33,GEPB300718,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,22,SHAMSHER SINGH,M,IND,514,,859513,1507875,AMRITSAR,GEN,,30,57,0.06,yes,25,0,2.33,GEPB301776,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,23,SANJEEV KUMAR,M,IND,489,,859513,1507875,AMRITSAR,GEN,,30,57,0.06,yes,20,0,2.33,GEPB301693,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,24,KASHMIR SINGH,M,IND,469,,859513,1507875,AMRITSAR,GEN,,30,57,0.05,yes,22,0,2.33,GEPB300913,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,25,CHAIN SINGH BAINKA,M,IND,447,,859513,1507875,AMRITSAR,GEN,,30,57,0.05,yes,14,0,2.33,GEPB300420,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,26,SUMAN SINGH,M,IND,433,,859513,1507875,AMRITSAR,GEN,,30,57,0.05,yes,52,0.01,2.33,GEPB301859,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,27,GAUTAM,M,IND,381,,859513,1507875,AMRITSAR,GEN,,30,57,0.04,yes,46,0.01,2.33,GEPB300607,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,28,BALWINDER SINGH,M,IND,335,,859513,1507875,AMRITSAR,GEN,,30,57,0.04,yes,64,0.01,2.33,GEPB300330,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,29,JASPAL SINGH,M,IND,271,,859513,1507875,AMRITSAR,GEN,,30,57,0.03,yes,11,0,2.33,GEPB300832,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,30,KABAL SINGH,M,IND,260,,859513,1507875,AMRITSAR,GEN,,30,57,0.03,yes,25,0,2.33,GEPB300865,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Liberal Profession or Professional,Musician or Artist,Social Work,,Lok Sabha Election (GE)
Punjab,17,2,2019,4,0,4,31,CHAND KUMAR,M,IND,235,,859513,1507875,AMRITSAR,GEN,,30,57,0.03,yes,0,0,2.33,GEPB300425,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,1,JASBIR SINGH GILL (DIMPA),M,INC,459710,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,43.95,no,140573,13.44,3.12,AEPB5901,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Others,Agriculture,,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,2,BIBI JAGIR KAUR,F,SAD,319137,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,30.51,no,104648,10,3.12,AEPB4029013,State-based Party,16994,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,Social Work,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,3,PARAMJIT KAUR KHALRA,F,PUNEKP,214489,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,20.51,no,200833,19.2,3.12,GEPB301286,Local Party,24393,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Social Work,Activist,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,4,MANJINDER SINGH SIDHU,M,AAAP,13656,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,1.31,yes,8487,0.81,3.12,GEPB301085,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,5,PARAMJIT SINGH,M,IND,5169,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.49,yes,39,0,3.12,GEPB301288,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,6,NOTA,,NOTA,5130,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.49,,187,0.02,3.12,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,7,PARAMJIT KAUR KHAMBRA,F,IND,4943,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.47,yes,632,0.06,3.12,GEPB301287,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,8,JAGIR KAUR,F,IND,4311,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.41,yes,1770,0.17,3.12,GEPB300788,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Other,Household,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,9,SANTOKH SINGH (SUKH),M,HSS,2541,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.24,yes,89,0.01,3.12,GEPB301700,Local Party,3279,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,10,PURAN SINGH SHEIKH,M,BSP(A),2452,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.23,yes,213,0.02,3.12,AEPB7987,Local Party,9654,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Illiterate,Business,Agricultural Business,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,11,STEPHEN BHATTI,M,SHS,2239,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.21,yes,58,0.01,3.12,AEPB101053,State-based Party (Other State),18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Salaried Work or Employed,Managerial Position,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,12,PARMINDER SINGH HEERA KHALRA,M,IND,2181,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.21,yes,454,0.04,3.12,GEPB301316,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,13,PARWINDER SINGH,M,DPIN,1727,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.17,yes,271,0.03,3.12,GEPB301331,Local Party,18836,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,14,KHAJAN SINGH,M,NATJUP,1456,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.14,yes,115,0.01,3.12,GEPB300918,Local Party,24394,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,15,HARJIT KAUR,F,IND,1341,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.13,yes,126,0.01,3.12,GEPB300720,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,Household,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,16,SURJIT SINGH BHIKHIWIND,M,IND,1215,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.12,yes,54,0.01,3.12,GEPB301931,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,17,ONKAR SINGH UPPAL,M,IND,1161,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.11,yes,23,0,3.12,GEPB301269,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,18,MOHAN SINGH,M,IND,1138,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.11,yes,86,0.01,3.12,GEPB301135,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Liberal Profession or Professional,Doctor,Traditional Occupation,Traditional Medicine,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,19,SUKHWANT SINGH CHUSLEWARH,M,IND,1052,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.1,yes,68,0.01,3.12,AEPB6943,Independents,10809,TRUE,3,IND,10809,KHADOOR SAHIB,TRUE,TRUE,0,FALSE,FALSE,TRUE,,,,,,Lok Sabha Election (GE)
Punjab,17,3,2019,4,0,4,20,SURJIT SINGH,M,SLDP,984,,1046032,1638842,KHADOOR SAHIB,GEN,,19,63.83,0.09,yes,0,0,3.12,GEPB301929,Local Party,7768,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,1,Santokh Singh Chaudhary,M,INC,385712,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,37.85,no,19491,1.91,3.23,AEPB7060,National Party,3482,TRUE,2,INC,3482,JALANDHAR,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate Professional,Business,"Real Estate or Builder or Developer or Construction, Hospitality",,,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,2,Charanjit Singh Atwal,M,SAD,366221,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,35.94,no,161438,15.84,3.23,GEDL84271,State-based Party,16994,TRUE,3,SAD,16994,FATEHGARH SAHIB,FALSE,TRUE,1,FALSE,FALSE,FALSE,Graduate Professional,Politics,Party Worker,,,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,3,Balwinder Kumar,M,BSP,204783,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,20.1,no,179316,17.6,3.23,AEPB100650,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,4,Justice (Retd.) Jora Singh,M,AAAP,25467,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,2.5,yes,13143,1.29,3.23,GEPB300862,State-based Party,13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,Former Government,Ex Judiciary,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,5,NOTA,,NOTA,12324,,1018998,1617018,JALANDHAR,SC,,19,63.02,1.21,,8224,0.81,3.23,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,6,Kashmir Singh Ghugshore,M,IND,4100,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,0.4,yes,946,0.09,3.23,AEPB7004,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,7,Sukhdev Singh,M,IND,3154,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,0.31,yes,684,0.07,3.23,GEPB301845,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Small Business or Self-employed,Self-employed,,,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,8,Subhash Goria,M,SHS,2470,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,0.24,yes,7,0,3.23,GEPB8604,State-based Party (Other State),18691,TRUE,2,SHS,18691,JALANDHAR,TRUE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Business,Real Estate or Builder or Developer or Construction,Small Business or Self-employed,Shop Keeper,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,9,Tara Singh Gill,M,BSP(A),2463,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,0.24,yes,605,0.06,3.23,GEPB8630,Local Party,9654,TRUE,2,BSP(A),9654,JALANDHAR,TRUE,TRUE,0,FALSE,FALSE,TRUE,5th Pass,Agriculture,,,,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,10,Valmikacharaya Nitya Anand,M,IND,1858,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,0.18,yes,267,0.03,3.23,GEPB302003,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,11,Amrish Kumar,M,IND,1591,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,0.16,yes,161,0.02,3.23,GEPB300186,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Liberal Profession or Professional,Journalist or Editor,,,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,12,Jagan Nath Bajwa,M,HBP,1430,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,0.14,yes,90,0.01,3.23,GEPB8623,Local Party,17560,TRUE,2,IND,10809,JALANDHAR,TRUE,FALSE,0,FALSE,FALSE,TRUE,5th Pass,Former Government,Ex Military,Social Work,,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,13,Urmilla,F,ANC,1340,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,0.13,yes,149,0.01,3.23,GEPB301995,Local Party,840,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Other,Household,,,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,14,Hari Mitter,M,PPID,1191,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,0.12,yes,103,0.01,3.23,GEPB300709,Local Party,6054,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Punjab,17,4,2019,4,0,4,15,Opkar Singh Bakhshi,M,IND,1088,SC,1018998,1617018,JALANDHAR,SC,,19,63.02,0.11,yes,167,0.02,3.23,GEPB301270,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
